PROGRAM_ID,OFFER_ID,SENDER_ID,ACTION,STATUS,MSISDN,NOTIFICATION_MSG
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/BtfZJKc5"
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-1058))
RT_WS_Insurance_AIA_InsuranceHospital_Program,RT_WS_AIA_InsuranceHospital_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/CZprzbrV
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/7c8-W7T8"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1052))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/7c8-W7T8"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/uq56q8tv"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/GSMTAMzz"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1052))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/uq56q8tv"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1052))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/GSMTAMzz"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/sPI73ZhV
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/K2kUwope"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/SNBup677
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก ((https://campaigns.aia.co.th/aia-dm/sicancer/tr/si-t-ldp1.html?bannerID=SMS_SI-MAX-SA&cmpid=thdm-omega-1063))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/sPI73ZhV
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1052))"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก ((https://campaigns.aia.co.th/aia-dm/sicancer/tr/si-t-ldp1.html?bannerID=SMS_SI-MAX-SA&cmpid=thdm-omega-1063))
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/K2kUwope"
RT_WS_Insurance_AIA_JobSearch_Program,RT_WS_AIA_JobSearch_SI_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/SNBup677
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/oLAD5w2L"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1053))"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/oLAD5w2L"
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/aLu-wiy5
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/4GNnYJOS
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก ((https://campaigns.aia.co.th/aia-dm/sicancer/tr/si-t-ldp1.html?bannerID=SMS_SI-MAX-SA&cmpid=thdm-omega-1064))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/aLu-wiy5
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก ((https://campaigns.aia.co.th/aia-dm/sicancer/tr/si-t-ldp1.html?bannerID=SMS_SI-MAX-SA&cmpid=thdm-omega-1064))
RT_WS_Insurance_AIA_Travel_Program,RT_WS_AIA_Travel_SI_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/4GNnYJOS
RT_WS_Lazada_ABTesting_Program,RT_WS_Lazada_ABTesting_Offer,Lazada,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Lazada_ABTesting_Program,RT_WS_Lazada_ABTesting_Offer,Lazada,smsmt-emptymsg,Empty message field,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! https://stg.elinks.io/nTQaHzLZ
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-957))
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! https://stg.elinks.io/nTQaHzLZ
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/Mu8n-J8V"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! https://stg.elinks.io/GVXyaNdt
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! ((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-951))"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก! https://stg.elinks.io/Mu8n-J8V"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! ((https://campaigns.aia.co.th/aia-dm/gi/tr/gi-t-ldp5.html?bannerID=SMS_GI-Benefit&cmpid=thdm-omega-957))
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_GIWL_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก! https://stg.elinks.io/GVXyaNdt
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/BYgmSSn1"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_SI_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/dAOs_9AI
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-submit,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/RaPvg6C6"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1054))"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/BYgmSSn1"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_SI_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก ((https://campaigns.aia.co.th/aia-dm/sicancer/tr/si-t-ldp1.html?bannerID=SMS_SI-MAX-SA&cmpid=thdm-omega-1065))
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	((https://www.aia.co.th/th/campaigns/tr/hb-extra-sim.html?bannerID=SMS2_HB&cmpid=thdm-omega-1054))"
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_SI_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,เพราะมะเร็งมีค่ารักษาสูง ซื้อประกันมะเร็งจาก AIA ให้คนในครอบครัว คุ้มครองทุกระยะสูงสุด 1 ล้านบ. เบี้ยเริ่มต้นวันละ6บ. ไม่ต้องตรวจสุขภาพ คลิก https://stg.elinks.io/dAOs_9AI
RT_WS_Insurance_AIA_News_Program,RT_WS_AIA_News_HB_A_Offer,AIA,sms-dr,Message acknowledged by SMSC,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/RaPvg6C6"
RT_WS_Lazada_ABTesting_Program,RT_WS_Lazada_ABTesting_Offer,Lazada,smsmt-notification-received,success,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Lazada_ABTesting_Program,RT_WS_Lazada_ABTesting_Offer,Lazada,smsmt-emptymsg,Empty message field,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,sms-dr,Delivery to phone failed,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/31uMDC0d"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_HB_A_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/VhaDaVd2"
RT_WS_Insurance_AIA_Banking_Program,RT_WS_AIA_Banking_GIWL_A_Offer,AIA,sms-dr,Mobile Switched Off,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/QTPV01dB
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/vjli-EsO
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_GIWL_A_Offer,AIA,sms-dr,Memory capacity exceeded,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,ซื้อประกันชีวิตอาวุโสOK จาก AIA ให้พ่อแม่ ไม่ต้องตรวจสุขภาพ จ่ายเบี้ยเริ่มต้นเพียงวันละ 6บ. คุ้มครองชีวิตสูงสุด2แสนบาท สนใจ คลิก https://stg.elinks.io/dzyPrGfi
RT_WS_Insurance_AIA_Ecommerce_Program,RT_WS_AIA_Ecommerce_HB_A_Offer,AIA,sms-dr,Delivery to phone failed,3bc112bbfa202b0808d1330c90bc38b9b34e93bb252c00adf15730500928c06a,"เจ็บป่วยหรือบาดเจ็บ ก็ไม่ต้องกลัวขาดรายได้ ด้วยประกันจาก AIA นอนรพ. รับเงินชดเชยวันละ 3,000 บ. คลิก!	https://stg.elinks.io/CA_kvOLH"
